divorced<br/>[Set 08 - Adjectives],"р<span style=""text-decoration: italic;"">а</span>зведен<br/>[Сет 08 - Придавки]"
native<br/>[Set 08 - Adjectives],"р<span style=""text-decoration: italic;"">о</span>д<span style=""text-decoration: underline;"">е</span>н<br/>[Сет 08 - Придавки]"
count out<br/>[Set 08 - Verbs],"бр<span style=""text-decoration: italic;"">о</span>и/<span style=""text-decoration: italic;"">и</span>зброи (а. <span style=""text-decoration: italic;"">и</span>збројав/<span style=""text-decoration: italic;"">и</span>зброив)<br/>[Сет 08 - Глаголи]"
enter<br/>[Set 08 - Verbs],"вл<span style=""text-decoration: italic;"">е</span>гува/вл<span style=""text-decoration: italic;"">е</span>зе (a. вл<span style=""text-decoration: italic;"">е</span>гов/вл<span style=""text-decoration: italic;"">е</span>зе)<br/>[Сет 08 - Глаголи]"
worry (about)<br/>[Set 08 - Verbs],"се гри<span style=""text-decoration: italic;"">ж</span>и (за)<br/>[Сет 08 - Глаголи]"
discuss<br/>[Set 08 - Verbs],"дискут<span style=""text-decoration: italic;"">и</span>ра<br/>[Сет 08 - Глаголи]"
like; to be pleasing to someone<br/>[Set 08 - Verbs],"се д<span style=""text-decoration: italic;"">о</span>паѓа/се д<span style=""text-decoration: italic;"">о</span>падне (к<span style=""text-decoration: italic;"">о</span>му)<br/>[Сет 08 - Глаголи]"
marry (said of a man)<br/>[Set 08 - Verbs],се жени/се ожени (со кого)<br/>[Сет 08 - Глаголи]
notice<br/>[Set 08 - Verbs],"забел<span style=""text-decoration: italic;"">е</span>жува/заб<span style=""text-decoration: italic;"">е</span>лежи (а. заб<span style=""text-decoration: italic;"">е</span>лежав, заб<span style=""text-decoration: italic;"">е</span>лежа)<br/>[Сет 08 - Глаголи]"
forget<br/>[Set 08 - Verbs],"заб<span style=""text-decoration: italic;"">о</span>рава/заб<span style=""text-decoration: italic;"">о</span>рави<br/>[Сет 08 - Глаголи]"
start to ring<br/>[Set 08 - Verbs],"заѕв<span style=""text-decoration: italic;"">о</span>нува/з<span style=""text-decoration: italic;"">а</span>ѕвони<br/>[Сет 08 - Глаголи]"
select<br/>[Set 08 - Verbs],"<span style=""text-decoration: italic;"">и</span>збира/<span style=""text-decoration: italic;"">и</span>збере (а. <span style=""text-decoration: italic;"">и</span>збрав, <span style=""text-decoration: italic;"">и</span>збра)<br/>[Сет 08 - Глаголи]"
bathe; swim<br/>[Set 08 - Verbs],"се к<span style=""text-decoration: italic;"">а</span>пе/се <span style=""text-decoration: italic;"">и</span>скапе<br/>[Сет 08 - Глаголи]"
bark/start to bark<br/>[Set 08 - Verbs],"л<span style=""text-decoration: italic;"">а</span>е/з<span style=""text-decoration: italic;"">а</span>лае (а. з<span style=""text-decoration: italic;"">а</span>лајав, з<span style=""text-decoration: italic;"">а</span>лаја)<br/>[Сет 08 - Глаголи]"
marry (said of a woman)<br/>[Set 08 - Verbs],"се м<span style=""text-decoration: italic;"">а</span>жи/се <span style=""text-decoration: italic;"">о</span>мажи (за к<span style=""text-decoration: italic;"">о</span>го)<br/>[Сет 08 - Глаголи]"
"get well, recover<br/>[Set 08 - Verbs]","оздр<span style=""text-decoration: italic;"">а</span>вува/<span style=""text-decoration: italic;"">о</span>здрави (а. <span style=""text-decoration: italic;"">о</span>здравев, <span style=""text-decoration: italic;"">о</span>здраве)<br/>[Сет 08 - Глаголи]"
"stay, remain<br/>[Set 08 - Verbs]","ост<span style=""text-decoration: italic;"">а</span>нува/<span style=""text-decoration: italic;"">о</span>стане<br/>[Сет 08 - Глаголи]"
travel<br/>[Set 08 - Verbs],"п<span style=""text-decoration: italic;"">а</span>тува/отп<span style=""text-decoration: italic;"">а</span>тува<br/>[Сет 08 - Глаголи]"
plan<br/>[Set 08 - Verbs],"план<span style=""text-decoration: italic;"">и</span>ра/исплан<span style=""text-decoration: italic;"">и</span>ра<br/>[Сет 08 - Глаголи]"
swim<br/>[Set 08 - Verbs],"пл<span style=""text-decoration: italic;"">и</span>ва<br/>[Сет 08 - Глаголи]"
greet<br/>[Set 08 - Verbs],"поздр<span style=""text-decoration: italic;"">а</span>вува/п<span style=""text-decoration: italic;"">о</span>здрави<br/>[Сет 08 - Глаголи]"
grow up<br/>[Set 08 - Verbs],"пор<span style=""text-decoration: italic;"">а</span>снува/п<span style=""text-decoration: italic;"">о</span>расне<br/>[Сет 08 - Глаголи]"
"order, i.e., in a restaurant<br/>[Set 08 - Verbs]","пор<span style=""text-decoration: italic;"">а</span>чува/п<span style=""text-decoration: italic;"">о</span>рача<br/>[Сет 08 - Глаголи]"
begin<br/>[Set 08 - Verbs],"п<span style=""text-decoration: italic;"">о</span>чнува/п<span style=""text-decoration: italic;"">о</span>чне<br/>[Сет 08 - Глаголи]"
celebrate<br/>[Set 08 - Verbs],"просл<span style=""text-decoration: italic;"">а</span>вува/пр<span style=""text-decoration: italic;"">о</span>слави<br/>[Сет 08 - Глаголи]"
be born<br/>[Set 08 - Verbs],"се р<span style=""text-decoration: italic;"">а</span>ѓа/се р<span style=""text-decoration: italic;"">о</span>ди<br/>[Сет 08 - Глаголи]"
understand<br/>[Set 08 - Verbs],"р<span style=""text-decoration: italic;"">а</span>збира/р<span style=""text-decoration: italic;"">а</span>збере (а. р<span style=""text-decoration: italic;"">а</span>збрав, р<span style=""text-decoration: italic;"">а</span>збра)<br/>[Сет 08 - Глаголи]"
divorce<br/>[Set 08 - Verbs],"ce разв<span style=""text-decoration: italic;"">е</span>дува/ce р<span style=""text-decoration: italic;"">а</span>зведе<br/>[Сет 08 - Глаголи]"
get sick<br/>[Set 08 - Verbs],"се разб<span style=""text-decoration: italic;"">о</span>лува/се р<span style=""text-decoration: italic;"">а</span>зболи<br/>[Сет 08 - Глаголи]"
"remember, recall<br/>[Set 08 - Verbs]","се с<span style=""text-decoration: italic;"">е</span>ќава/се с<span style=""text-decoration: italic;"">е</span>ти<br/>[Сет 08 - Глаголи]"
sunbathe<br/>[Set 08 - Verbs],"се с<span style=""text-decoration: italic;"">о</span>нча/се <span style=""text-decoration: italic;"">и</span>сонча<br/>[Сет 08 - Глаголи]"
sleep<br/>[Set 08 - Verbs],"сп<span style=""text-decoration: italic;"">и</span>е/з<span style=""text-decoration: italic;"">а</span>спие (а. з<span style=""text-decoration: italic;"">а</span>спав, з<span style=""text-decoration: italic;"">а</span>спа)<br/>[Сет 08 - Глаголи]"
run/start to run<br/>[Set 08 - Verbs],"трча/п<span style=""text-decoration: italic;"">о</span>трча<br/>[Сет 08 - Глаголи]"
"be quiet/start to be quiet, fall silent<br/>[Set 08 - Verbs]","ќ<span style=""text-decoration: italic;"">у</span>ти/з<span style=""text-decoration: italic;"">а</span>ќути<br/>[Сет 08 - Глаголи]"
this evening<br/>[Set 08 - Adverbs],"в<span style=""text-decoration: italic;"">е</span>черва<br/>[Сет 08 - Прилози]"
"altogether, in total<br/>[Set 08 - Adverbs]","вк<span style=""text-decoration: italic;"">у</span>пно<br/>[Сет 08 - Прилози]"
this summer<br/>[Set 08 - Adverbs],"л<span style=""text-decoration: italic;"">е</span>тово<br/>[Сет 08 - Прилози]"
soon<br/>[Set 08 - Adverbs],"н<span style=""text-decoration: italic;"">а</span>скоро<br/>[Сет 08 - Прилози]"
first time<br/>[Set 08 - Adverbs],првпат<br/>[Сет 08 - Прилози]
"nearly, almost, practically<br/>[Set 08 - Adverbs]","р<span style=""text-decoration: italic;"">е</span>чиси<br/>[Сет 08 - Прилози]"
soon<br/>[Set 08 - Adverbs],"ск<span style=""text-decoration: italic;"">о</span>ро<br/>[Сет 08 - Прилози]"
"that way, in such a fashion<br/>[Set 08 - Adverbs]","т<span style=""text-decoration: italic;"">а</span>ка<br/>[Сет 08 - Прилози]"
toward<br/>[Set 08 - Prepositions],кон<br/>[Сет 08 - Предлози]
"by, near, beside<br/>[Set 08 - Prepositions]",крај<br/>[Сет 08 - Предлози]
after<br/>[Set 08 - Prepositions],по<br/>[Сет 08 - Предлози]
before; in front of; prior to; ago<br/>[Set 08 - Prepositions],пред<br/>[Сет 08 - Предлози]
intensifying particle just; exactly<br/>[Set 08 - Other words],баш<br/>[Сет 08 - Други зборови]
big deal!<br/>[Set 08 - Other words],"г<span style=""text-decoration: italic;"">о</span>лема р<span style=""text-decoration: italic;"">а</span>бота!<br/>[Сет 08 - Други зборови]"
come here!<br/>[Set 08 - Other words],"<span style=""text-decoration: italic;"">е</span>ла!<br/>[Сет 08 - Други зборови]"
fortunately<br/>[Set 08 - Other words],"за ср<span style=""text-decoration: italic;"">е</span>ќа<br/>[Сет 08 - Други зборови]"
"oh, oh! (interjection)<br/>[Set 08 - Other words]","л<span style=""text-decoration: italic;"">е</span>ле!<br/>[Сет 08 - Други зборови]"
happy birthday<br/>[Set 08 - Other words],"ср<span style=""text-decoration: italic;"">е</span>ќен р<span style=""text-decoration: italic;"">о</span>денден<br/>[Сет 08 - Други зборови]"
thank you<br/>[Set 08 - Other words],"ф<span style=""text-decoration: italic;"">а</span>ла!<br/>[Сет 08 - Други зборови]"
congratulations!<br/>[Set 08 - Other words],"ч<span style=""text-decoration: italic;"">е</span>стито!<br/>[Сет 08 - Други зборови]"
one hundred<br/>[Set 08 - Numbers],сто<br/>[Сет 08 - Броеви]
two hundred<br/>[Set 08 - Numbers],"дв<span style=""text-decoration: italic;"">е</span>сте<br/>[Сет 08 - Броеви]"
three hundred<br/>[Set 08 - Numbers],"тр<span style=""text-decoration: italic;"">и</span>ста<br/>[Сет 08 - Броеви]"
four hundred<br/>[Set 08 - Numbers],"четирист<span style=""text-decoration: italic;"">о</span>тини<br/>[Сет 08 - Броеви]"
five hundred<br/>[Set 08 - Numbers],"петст<span style=""text-decoration: italic;"">о</span>тини<br/>[Сет 08 - Броеви]"
one thousand<br/>[Set 08 - Numbers],"<span style=""text-decoration: italic;"">и</span>лјада<br/>[Сет 08 - Броеви]"
two thousand<br/>[Set 08 - Numbers],"две <span style=""text-decoration: italic;"">и</span>лјади<br/>[Сет 08 - Броеви]"
million<br/>[Set 08 - Numbers],"мили<span style=""text-decoration: italic;"">о</span>н<br/>[Сет 08 - Броеви]"
two million<br/>[Set 08 - Numbers],"два мили<span style=""text-decoration: italic;"">о</span>на<br/>[Сет 08 - Броеви]"
one billion<br/>[Set 08 - Numbers],"милиј<span style=""text-decoration: italic;"">а</span>рда<br/>[Сет 08 - Броеви]"
two billion<br/>[Set 08 - Numbers],"две милиј<span style=""text-decoration: italic;"">а</span>рди<br/>[Сет 08 - Броеви]"
January<br/>[Set 08 - Months of the year],"јану<span style=""text-decoration: italic;"">а</span>ри<br/>[Сет 08 - Месеци]"
February<br/>[Set 08 - Months of the year],"февру<span style=""text-decoration: italic;"">а</span>ри<br/>[Сет 08 - Месеци]"
March<br/>[Set 08 - Months of the year],март<br/>[Сет 08 - Месеци]
April<br/>[Set 08 - Months of the year],април<br/>[Сет 08 - Месеци]
May<br/>[Set 08 - Months of the year],мај<br/>[Сет 08 - Месеци]
June<br/>[Set 08 - Months of the year],јуни<br/>[Сет 08 - Месеци]
July<br/>[Set 08 - Months of the year],јули<br/>[Сет 08 - Месеци]
August<br/>[Set 08 - Months of the year],август<br/>[Сет 08 - Месеци]
September<br/>[Set 08 - Months of the year],"септ<span style=""text-decoration: italic;"">е</span>мври<br/>[Сет 08 - Месеци]"
October<br/>[Set 08 - Months of the year],"окт<span style=""text-decoration: italic;"">о</span>мври<br/>[Сет 08 - Месеци]"
November<br/>[Set 08 - Months of the year],"но<span style=""text-decoration: italic;"">е</span>мври<br/>[Сет 08 - Месеци]"
December<br/>[Set 08 - Months of the year],"дек<span style=""text-decoration: italic;"">е</span>мври<br/>[Сет 08 - Месеци]"
