sales clerk (male/female)<br/>[Set 02 - Nouns],пр<b>о</b>давач/прод<b>а</b>вачка<br/>[Сет 02 - Именки]
work<br/>[Set 02 - Nouns],р<b>а</b>бота<br/>[Сет 02 - Именки]
worker;employee (male/female)<br/>[Set 02 - Nouns],"р<b>а</b>ботник, раб<b>о</b>тничка<br/>[Сет 02 - Именки]"
restaurant<br/>[Set 02 - Nouns],рестор<b>а</b>н<br/>[Сет 02 - Именки]
relative<br/>[Set 02 - Nouns],"р<b>о</b>днина (м, ж)<br/>[Сет 02 - Именки]"
village<br/>[Set 02 - Nouns],с<b>е</b>ло<br/>[Сет 02 - Именки]
sandwich<br/>[Set 02 - Nouns],с<b>е</b>ндвич<br/>[Сет 02 - Именки]
picture; photo<br/>[Set 02 - Nouns],сл<b>и</b>ка<br/>[Сет 02 - Именки]
room<br/>[Set 02 - Nouns],с<b>о</b>ба<br/>[Сет 02 - Именки]
juice<br/>[Set 02 - Nouns],сок<br/>[Сет 02 - Именки]
apartment<br/>[Set 02 - Nouns],стан<br/>[Сет 02 - Именки]
theatre<br/>[Set 02 - Nouns],т<b>е</b>ат<u>а</u>р<br/>[Сет 02 - Именки]
street<br/>[Set 02 - Nouns],<b>у</b>лица<br/>[Сет 02 - Именки]
morning<br/>[Set 02 - Nouns],<b>у</b>тро<br/>[Сет 02 - Именки]
hamburger<br/>[Set 02 - Nouns],x<b>а</b>мбургер<br/>[Сет 02 - Именки]
hotel<br/>[Set 02 - Nouns],х<b>о</b>тел<br/>[Сет 02 - Именки]
tea<br/>[Set 02 - Nouns],чај<br/>[Сет 02 - Именки]
uncle<br/>[Set 02 - Nouns],ч<b>и</b>чко<br/>[Сет 02 - Именки]
person (pl. people)<br/>[Set 02 - Nouns],ч<b>о</b>век (мн. луѓе)<br/>[Сет 02 - Именки]
English<br/>[Set 02 - Adjectives],<b>а</b>нглиски<br/>[Сет 02 - Придавки]
tall<br/>[Set 02 - Adjectives],в<b>и</b>сок<br/>[Сет 02 - Придавки]
tasty<br/>[Set 02 - Adjectives],вк<b>у</b>с<u>е</u>н<br/>[Сет 02 - Придавки]
good<br/>[Set 02 - Adjectives],д<b>о</b>б<u>а</u>р<br/>[Сет 02 - Придавки]
hungry<br/>[Set 02 - Adjectives],гл<b>а</b>д<u>е</u>н<br/>[Сет 02 - Придавки]
large<br/>[Set 02 - Adjectives],г<b>о</b>лем<br/>[Сет 02 - Придавки]
one<br/>[Set 02 - Adjectives],<b>е</b>д<u>е</u>н<br/>[Сет 02 - Придавки]
interesting<br/>[Set 02 - Adjectives],инт<b>е</b>рес<u>е</u>н<br/>[Сет 02 - Придавки]
Canadian<br/>[Set 02 - Adjectives],к<b>а</b>надски<br/>[Сет 02 - Придавки]
which<br/>[Set 02 - Adjectives],"кој, к<b>о</b>ја, кое, кои<br/>[Сет 02 - Придавки]"
Macedonian<br/>[Set 02 - Adjectives],мак<b>е</b>донски<br/>[Сет 02 - Придавки]
small<br/>[Set 02 - Adjectives],мал<br/>[Сет 02 - Придавки]
young<br/>[Set 02 - Adjectives],млад<br/>[Сет 02 - Придавки]
low; short<br/>[Set 02 - Adjectives],н<b>и</b>з<u>о</u>к (н<b>и</b>ска)<br/>[Сет 02 - Придавки]
new<br/>[Set 02 - Adjectives],нов<br/>[Сет 02 - Придавки]
strong<br/>[Set 02 - Adjectives],с<b>и</b>л<u>е</u>н<br/>[Сет 02 - Придавки]
sweet<br/>[Set 02 - Adjectives],сл<b>а</b>д<u>о</u>к (сл<b>а</b>тка)<br/>[Сет 02 - Придавки]
old<br/>[Set 02 - Adjectives],стар<br/>[Сет 02 - Придавки]
pretty<br/>[Set 02 - Adjectives],<b>у</b>бав<br/>[Сет 02 - Придавки]
tired<br/>[Set 02 - Adjectives],<b>у</b>мор<u>е</u>н<br/>[Сет 02 - Придавки]
"look at; see, watch<br/>[Set 02 - Verbs]",гл<b>е</b>да<br/>[Сет 02 - Глаголи]
live<br/>[Set 02 - Verbs],ж<b>и</b>вее<br/>[Сет 02 - Глаголи]
talk<br/>[Set 02 - Verbs],зб<b>о</b>рува<br/>[Сет 02 - Глаголи]
know (I know)<br/>[Set 02 - Verbs],зн<b>а</b>е (јас знам)<br/>[Сет 02 - Глаголи]
have/don’t have; there is/there isn’t<br/>[Set 02 - Verbs],<b>и</b>ма/н<b>е</b>ма<br/>[Сет 02 - Глаголи]
eat<br/>[Set 02 - Verbs],ј<b>а</b>де<br/>[Сет 02 - Глаголи]
go<br/>[Set 02 - Verbs],<b>о</b>ди<br/>[Сет 02 - Глаголи]
drink<br/>[Set 02 - Verbs],п<b>и</b>е<br/>[Сет 02 - Глаголи]
write<br/>[Set 02 - Verbs],п<b>и</b>шува<br/>[Сет 02 - Глаголи]
"make, do<br/>[Set 02 - Verbs]",пр<b>а</b>ви<br/>[Сет 02 - Глаголи]
work<br/>[Set 02 - Verbs],р<b>а</b>боти<br/>[Сет 02 - Глаголи]
sit<br/>[Set 02 - Verbs],с<b>е</b>ди<br/>[Сет 02 - Глаголи]
stand<br/>[Set 02 - Verbs],ст<b>о</b>и<br/>[Сет 02 - Глаголи]
study<br/>[Set 02 - Verbs],студ<b>и</b>ра<br/>[Сет 02 - Глаголи]
read<br/>[Set 02 - Verbs],ч<b>и</b>та<br/>[Сет 02 - Глаголи]
today<br/>[Set 02 - Adverbs],д<b>е</b>нес/д<b>е</b>неска<br/>[Сет 02 - Прилози]
how much/how many<br/>[Set 02 - Adverbs],к<b>о</b>лку<br/>[Сет 02 - Прилози]
here<br/>[Set 02 - Adverbs],<b>о</b>вде<br/>[Сет 02 - Прилози]
now<br/>[Set 02 - Adverbs],с<b>е</b>га<br/>[Сет 02 - Прилози]
then<br/>[Set 02 - Adverbs],т<b>о</b>гаш<br/>[Сет 02 - Прилози]
on<br/>[Set 02 - Prepositions],на<br/>[Сет 02 - Предлози]
by<br/>[Set 02 - Prepositions],од<br/>[Сет 02 - Предлози]
with<br/>[Set 02 - Prepositions],со<br/>[Сет 02 - Предлози]
but<br/>[Set 02 - Conjunction],но<br/>[Сет 02 - Сврзник]
her [short form pronoun]<br/>[Set 02 - Pronouns],ѝ<br/>[Сет 02 - Заменки]
him [short form pronoun]<br/>[Set 02 - Pronouns],му<br/>[Сет 02 - Заменки]
something<br/>[Set 02 - Pronouns],н<b>е</b>што<br/>[Сет 02 - Заменки]
nothing<br/>[Set 02 - Pronouns],н<b>и</b>што<br/>[Сет 02 - Заменки]
How old is...?<br/>[Set 02 - Expressions],К<b>о</b>лку г<b>о</b>дини <b>и</b>ма... ?<br/>[Сет 02 - Изрази]
He is ten years old.<br/>[Set 02 - Expressions],Тој <b>и</b>ма д<b>е</b>сет г<b>о</b>дини.<br/>[Сет 02 - Изрази]
With whom is he/she speaking?<br/>[Set 02 - Expressions],Со к<b>о</b>го зб<b>о</b>рува?<br/>[Сет 02 - Изрази]
zero<br/>[Set 02 - Numbers],н<b>у</b>ла<br/>[Сет 02 - Броеви]
"one; some, several<br/>[Set 02 - Numbers]","<b>е</b>ден, <b>е</b>дна, <b>е</b>дно; <b>е</b>дни<br/>[Сет 02 - Броеви]"
two<br/>[Set 02 - Numbers],"два, две<br/>[Сет 02 - Броеви]"
three<br/>[Set 02 - Numbers],три<br/>[Сет 02 - Броеви]
four<br/>[Set 02 - Numbers],ч<b>е</b>тири<br/>[Сет 02 - Броеви]
five<br/>[Set 02 - Numbers],пет<br/>[Сет 02 - Броеви]
six<br/>[Set 02 - Numbers],шест<br/>[Сет 02 - Броеви]
seven<br/>[Set 02 - Numbers],с<b>е</b>дум<br/>[Сет 02 - Броеви]
eight<br/>[Set 02 - Numbers],<b>о</b>сум<br/>[Сет 02 - Броеви]
nine<br/>[Set 02 - Numbers],д<b>е</b>вет<br/>[Сет 02 - Броеви]
ten<br/>[Set 02 - Numbers],д<b>е</b>сет<br/>[Сет 02 - Броеви]
eleven<br/>[Set 02 - Numbers],един<b>а</b>есет<br/>[Сет 02 - Броеви]
twelve<br/>[Set 02 - Numbers],дван<b>а</b>есет<br/>[Сет 02 - Броеви]
thirteen<br/>[Set 02 - Numbers],трин<b>а</b>есет<br/>[Сет 02 - Броеви]
fourteen<br/>[Set 02 - Numbers],четирин<b>а</b>есет<br/>[Сет 02 - Броеви]
fifteen<br/>[Set 02 - Numbers],петн<b>а</b>есет<br/>[Сет 02 - Броеви]
sixteen<br/>[Set 02 - Numbers],шесн<b>а</b>есет<br/>[Сет 02 - Броеви]
seventeen<br/>[Set 02 - Numbers],седумн<b>а</b>есет<br/>[Сет 02 - Броеви]
eighteen<br/>[Set 02 - Numbers],осумн<b>а</b>есет<br/>[Сет 02 - Броеви]
nineteen<br/>[Set 02 - Numbers],деветн<b>а</b>есет<br/>[Сет 02 - Броеви]
twenty<br/>[Set 02 - Numbers],дв<b>а</b>есет<br/>[Сет 02 - Броеви]
