complete<br/>[Set 07 - Verbs],з<b>а</b>вршува/з<b>а</b>врши<br/>[Сет 07 - Глаголи]
register; enroll<br/>[Set 07 - Verbs],се зап<b>и</b>шува/се з<b>а</b>пише<br/>[Сет 07 - Глаголи]
go out; exit<br/>[Set 07 - Verbs],"изл<b>е</b>гува/<b>и</b>злезе (а. <b>и</b>злегов, <b>и</b>злезе)<br/>[Сет 07 - Глаголи]"
argue; quarrel<br/>[Set 07 - Verbs],се к<b>а</b>ра/се ск<b>а</b>ра<br/>[Сет 07 - Глаголи]
graduate from high school<br/>[Set 07 - Verbs],матур<b>и</b>ра impf./pf.<br/>[Сет 07 - Глаголи]
hope<br/>[Set 07 - Verbs],се н<b>а</b>дева impf.<br/>[Сет 07 - Глаголи]
fall; fail an exam<br/>[Set 07 - Verbs],п<b>а</b>ѓа/п<b>а</b>дне<br/>[Сет 07 - Глаголи]
submit<br/>[Set 07 - Verbs],"подн<b>е</b>сува/п<b>о</b>днесе (а. п<b>о</b>днесов, п<b>о</b>днесе)<br/>[Сет 07 - Глаголи]"
wish<br/>[Set 07 - Verbs],ож<b>е</b>лува/п<b>о</b>жели<br/>[Сет 07 - Глаголи]
invite<br/>[Set 07 - Verbs],пок<b>а</b>нува/п<b>о</b>кани<br/>[Сет 07 - Глаголи]
write/take (an exam)<br/>[Set 07 - Verbs],п<b>о</b>лага/п<b>о</b>ложи (<b>и</b>спит)<br/>[Сет 07 - Глаголи]
help (give help to someone)<br/>[Set 07 - Verbs],п<b>о</b>мага/п<b>о</b>могне (к<b>о</b>му)<br/>[Сет 07 - Глаголи]
fi ll out<br/>[Set 07 - Verbs],поп<b>о</b>лнува/п<b>о</b>полни<br/>[Сет 07 - Глаголи]
move; change residence<br/>[Set 07 - Verbs],се прес<b>е</b>лува/се пр<b>е</b>сели<br/>[Сет 07 - Глаголи]
apply<br/>[Set 07 - Verbs],се приј<b>а</b>вува/се пр<b>и</b>јави<br/>[Сет 07 - Глаголи]
accept; receive; admit<br/>[Set 07 - Verbs],пр<b>и</b>ма/пр<b>и</b>ми<br/>[Сет 07 - Глаголи]
arrive<br/>[Set 07 - Verbs],прист<b>и</b>гнува/пр<b>и</b>стигне<br/>[Сет 07 - Глаголи]
decide<br/>[Set 07 - Verbs],р<b>е</b>шава/р<b>е</b>ши<br/>[Сет 07 - Глаголи]
meet<br/>[Set 07 - Verbs],(се) ср<b>е</b>тнува/(се) ср<b>е</b>тне<br/>[Сет 07 - Глаголи]
study/learn<br/>[Set 07 - Verbs],учи/н<b>а</b>учи<br/>[Сет 07 - Глаголи]
congratulate<br/>[Set 07 - Verbs],ч<b>е</b>стита<br/>[Сет 07 - Глаголи]
on account of; for the sake of<br/>[Set 07 - Prepositions],з<b>а</b>ради<br/>[Сет 07 - Предлози]
except<br/>[Set 07 - Prepositions],<b>о</b>свен<br/>[Сет 07 - Предлози]
each; per<br/>[Set 07 - Prepositions],по<br/>[Сет 07 - Предлози]
under<br/>[Set 07 - Prepositions],под<br/>[Сет 07 - Предлози]
due to; on account of<br/>[Set 07 - Prepositions],п<b>о</b>ради<br/>[Сет 07 - Предлози]
"through, across<br/>[Set 07 - Prepositions]",пр<b>е</b>ку<br/>[Сет 07 - Предлози]
yesterday<br/>[Set 07 - Adverbs],вч<b>е</b>ра<br/>[Сет 07 - Прилози]
day before yesterday<br/>[Set 07 - Adverbs],з<b>а</b>вчера<br/>[Сет 07 - Прилози]
once<br/>[Set 07 - Adverbs],<b>е</b>днаш<br/>[Сет 07 - Прилози]
day after tomorrow<br/>[Set 07 - Adverbs],з<b>а</b>дутре<br/>[Сет 07 - Прилози]
likewise<br/>[Set 07 - Adverbs],<b>и</b>сто т<b>а</b>ка<br/>[Сет 07 - Прилози]
last year<br/>[Set 07 - Adverbs],л<b>а</b>ни<br/>[Сет 07 - Прилози]
peaceful<br/>[Set 07 - Adverbs],м<b>и</b>рно<br/>[Сет 07 - Прилози]
in the evening<br/>[Set 07 - Adverbs],н<b>а</b>вечер<br/>[Сет 07 - Прилози]
at noon<br/>[Set 07 - Adverbs],н<b>а</b>пладне<br/>[Сет 07 - Прилози]
in the morning<br/>[Set 07 - Adverbs],н<b>а</b>утро<br/>[Сет 07 - Прилози]
midnight<br/>[Set 07 - Adverbs],п<b>о</b>лноќ<br/>[Сет 07 - Прилози]
afternoon<br/>[Set 07 - Adverbs],п<b>о</b>пладне<br/>[Сет 07 - Прилози]
before noon<br/>[Set 07 - Adverbs],пр<b>е</b>тпладне<br/>[Сет 07 - Прилози]
"morning, in the morning<br/>[Set 07 - Adverbs]",саб<b>а</b>јле<br/>[Сет 07 - Прилози]
"completely, entirely<br/>[Set 07 - Adverbs]",с<b>о</b>сема<br/>[Сет 07 - Прилози]
still; yet<br/>[Set 07 - Adverbs],<b>у</b>ште<br/>[Сет 07 - Прилози]
if<br/>[Set 07 - Conjunctions],<b>а</b>ко<br/>[Сет 07 - Сврзници]
therefore<br/>[Set 07 - Conjunctions],з<b>а</b>тоа<br/>[Сет 07 - Сврзници]
that; because<br/>[Set 07 - Conjunctions],<b>о</b>ти<br/>[Сет 07 - Сврзници]
goodbye; see you later<br/>[Set 07 - Expressions],до гл<b>е</b>дање<br/>[Сет 07 - Изрази]
I’m (really) sorry<br/>[Set 07 - Expressions],жал ми е/мн<b>о</b>гу ми е жал<br/>[Сет 07 - Изрази]
unfortunately<br/>[Set 07 - Expressions],за жал<br/>[Сет 07 - Изрази]
it fell to me; I got it<br/>[Set 07 - Expressions],на м<b>е</b>не ми (се) п<b>а</b>дна<br/>[Сет 07 - Изрази]
rental<br/>[Set 07 - Expressions],под к<b>и</b>рија<br/>[Сет 07 - Изрази]
once again<br/>[Set 07 - Expressions],<b>у</b>ште <b>е</b>днаш<br/>[Сет 07 - Изрази]
Monday<br/>[Set 07 - Days of the week],пон<b>е</b>делник<br/>[Сет 07 - Деновите во неделата]
Tuesday<br/>[Set 07 - Days of the week],вт<b>о</b>рник<br/>[Сет 07 - Деновите во неделата]
Wednesday<br/>[Set 07 - Days of the week],ср<b>е</b>да<br/>[Сет 07 - Деновите во неделата]
Thursday<br/>[Set 07 - Days of the week],ч<b>е</b>тврток<br/>[Сет 07 - Деновите во неделата]
Friday<br/>[Set 07 - Days of the week],п<b>е</b>ток<br/>[Сет 07 - Деновите во неделата]
Saturday<br/>[Set 07 - Days of the week],с<b>а</b>бота<br/>[Сет 07 - Деновите во неделата]
Sunday; week<br/>[Set 07 - Days of the week],н<b>е</b>дела<br/>[Сет 07 - Деновите во неделата]
