(un)forgettable<br>[Set 15 - Adjectives],"заб<span style=""font-weight:600;"">о</span>равен, незаб<span style=""font-weight:600;"">о</span>рав<span style=""text-decoration: underline;"">е</span>н<br>[Сет 15 - Придавки]"
(un)usual<br>[Set 15 - Adjectives],"<span style=""font-weight:600;"">о</span>бич<span style=""text-decoration: underline;"">е</span>н, не<span style=""font-weight:600;"">о</span>бич<span style=""text-decoration: underline;"">е</span>н<br>[Сет 15 - Придавки]"
nostalgic<br>[Set 15 - Adjectives],"ност<span style=""font-weight:600;"">а</span>лгич<span style=""text-decoration: underline;"">е</span>н<br>[Сет 15 - Придавки]"
underwater<br>[Set 15 - Adjectives],"п<span style=""font-weight:600;"">о</span>двод<span style=""text-decoration: underline;"">е</span>н<br>[Сет 15 - Придавки]"
last<br>[Set 15 - Adjectives],"п<span style=""font-weight:600;"">о</span>след<span style=""text-decoration: underline;"">е</span>н<br>[Сет 15 - Придавки]"
disappointed<br>[Set 15 - Adjectives],"раз<span style=""font-weight:600;"">о</span>чаран<br>[Сет 15 - Придавки]"
fresh<br>[Set 15 - Adjectives],свеж<br>[Сет 15 - Придавки]
clean<br>[Set 15 - Adjectives],"ч<span style=""font-weight:600;"">и</span>ст<br>[Сет 15 - Придавки]"
human<br>[Set 15 - Adjectives],"ч<span style=""font-weight:600;"">о</span>вечки<br>[Сет 15 - Придавки]"
blow<br>[Set 15 - Verbs],дува/задува<br>[Сет 15 - Глаголи]
earn<br>[Set 15 - Verbs],"зараб<span style=""font-weight:600;"">о</span>тува/зар<span style=""font-weight:600;"">а</span>боти<br>[Сет 15 - Глаголи]"
"extend, stretch out<br>[Set 15 - Verbs]","(се) изд<span style=""font-weight:600;"">о</span>лжува/(се) <span style=""font-weight:600;"">и</span>здолжи<br>[Сет 15 - Глаголи]"
"change, exchange<br>[Set 15 - Verbs]","се изм<span style=""font-weight:600;"">е</span>нува/се <span style=""font-weight:600;"">и</span>змени<br>[Сет 15 - Глаголи]"
to be interested (in)<br>[Set 15 - Verbs],"се интерес<span style=""font-weight:600;"">и</span>ра (за)<br>[Сет 15 - Глаголи]"
drop by<br>[Set 15 - Verbs],"н<span style=""font-weight:600;"">а</span>враќа/н<span style=""font-weight:600;"">а</span>врати<br>[Сет 15 - Глаголи]"
expect<br>[Set 15 - Verbs],"оч<span style=""font-weight:600;"">е</span>кува<br>[Сет 15 - Глаголи]"
"light, ignite<br>[Set 15 - Verbs]","п<span style=""font-weight:600;"">а</span>ли/з<span style=""font-weight:600;"">а</span>пали<br>[Сет 15 - Глаголи]"
burst<br>[Set 15 - Verbs],"п<span style=""font-weight:600;"">у</span>ка/п<span style=""font-weight:600;"">у</span>кне<br>[Сет 15 - Глаголи]"
"survey, examine; consider<br>[Set 15 - Verbs]","разгл<span style=""font-weight:600;"">е</span>дува/ра<span style=""font-weight:600;"">з</span>гледа<br>[Сет 15 - Глаголи]"
"grasp, grip<br>[Set 15 - Verbs]",фаќа/фати<br>[Сет 15 - Глаголи]
boring<br>[Set 15 - Adverbs],"зд<span style=""font-weight:600;"">о</span>девно<br>[Сет 15 - Прилози]"
from up above<br>[Set 15 - Adverbs],"од<span style=""font-weight:600;"">о</span>згора<br>[Сет 15 - Прилози]"
"sporadically, occasionally<br>[Set 15 - Adverbs]","повр<span style=""font-weight:600;"">е</span>мено<br>[Сет 15 - Прилози]"
