jeans<br>[Set 13 - Nouns],"ф<span style=""font-weight:600;"">а</span>рмерки<br>[Сет 13 - Именки]"
dress<br>[Set 13 - Nouns],"ф<span style=""font-weight:600;"">у</span>стан<br>[Сет 13 - Именки]"
brush<br>[Set 13 - Nouns],"ч<span style=""font-weight:600;"">е</span>тка<br>[Сет 13 - Именки]"
toothbrush<br>[Set 13 - Nouns],"ч<span style=""font-weight:600;"">е</span>тка за з<span style=""font-weight:600;"">а</span>би<br>[Сет 13 - Именки]"
comb<br>[Set 13 - Nouns],"ч<span style=""font-weight:600;"">е</span>ш<span style=""text-decoration: underline;"">е</span>л<br>[Сет 13 - Именки]"
boot<br>[Set 13 - Nouns],"ч<span style=""font-weight:600;"">и</span>зма<br>[Сет 13 - Именки]"
pair<br>[Set 13 - Nouns],"ч<span style=""font-weight:600;"">и</span>фт<br>[Сет 13 - Именки]"
sock<br>[Set 13 - Nouns],"ч<span style=""font-weight:600;"">о</span>рап<br>[Сет 13 - Именки]"
shampoo<br>[Set 13 - Nouns],"шамп<span style=""font-weight:600;"">о</span>н<br>[Сет 13 - Именки]"
makeup<br>[Set 13 - Nouns],"шм<span style=""font-weight:600;"">и</span>нка<br>[Сет 13 - Именки]"
exclusive<br>[Set 13 - Adjectives],"ексклуз<span style=""font-weight:600;"">и</span>в<span style=""text-decoration: underline;"">е</span>н<br>[Сет 13 - Придавки]"
western<br>[Set 13 - Adjectives],"з<span style=""font-weight:600;"">а</span>пад<span style=""text-decoration: underline;"">е</span>н<br>[Сет 13 - Придавки]"
eastern<br>[Set 13 - Adjectives],"<span style=""font-weight:600;"">и</span>сточ<span style=""text-decoration: underline;"">е</span>н<br>[Сет 13 - Придавки]"
southern<br>[Set 13 - Adjectives],"ј<span style=""font-weight:600;"">у</span>ж<span style=""text-decoration: underline;"">е</span>н<br>[Сет 13 - Придавки]"
national<br>[Set 13 - Adjectives],"национ<span style=""font-weight:600;"">а</span>л<span style=""text-decoration: underline;"">е</span>н<br>[Сет 13 - Придавки]"
northern<br>[Set 13 - Adjectives],"север<span style=""font-weight:600;"">е</span>н<br>[Сет 13 - Придавки]"
believe<br>[Set 13 - Verbs],"в<span style=""font-weight:600;"">е</span>рува<br>[Сет 13 - Глаголи]"
build; construct<br>[Set 13 - Verbs],"гр<span style=""font-weight:600;"">а</span>ди/<span style=""font-weight:600;"">и</span>згради<br>[Сет 13 - Глаголи]"
send off on a trip<br>[Set 13 - Verbs],"<span style=""font-weight:600;"">и</span>спраќа/<span style=""font-weight:600;"">и</span>спрати<br>[Сет 13 - Глаголи]"
grind<br>[Set 13 - Verbs],"м<span style=""font-weight:600;"">е</span>ле/с<span style=""font-weight:600;"">о</span>меле<br>[Сет 13 - Глаголи]"
"change, exchange (e.g., money)<br>[Set 13 - Verbs]","м<span style=""font-weight:600;"">е</span>нува/см<span style=""font-weight:600;"">е</span>ни<br>[Сет 13 - Глаголи]"
to organize<br>[Set 13 - Verbs],"организ<span style=""font-weight:600;"">и</span>ра pf., impf.<br>[Сет 13 - Глаголи]"
pack<br>[Set 13 - Verbs],"се п<span style=""font-weight:600;"">а</span>кува<br>[Сет 13 - Глаголи]"
roast<br>[Set 13 - Verbs],"п<span style=""font-weight:600;"">е</span>че/<span style=""font-weight:600;"">и</span>спече (a. <span style=""font-weight:600;"">и</span>спеков, <span style=""font-weight:600;"">и</span>спече)<br>[Сет 13 - Глаголи]"
"prepare, get ready<br>[Set 13 - Verbs]","(се) подг<span style=""font-weight:600;"">о</span>твува/(се) п<span style=""font-weight:600;"">о</span>дготви<br>[Сет 13 - Глаголи]"
"carry along, take with<br>[Set 13 - Verbs]","пон<span style=""font-weight:600;"">е</span>сува/п<span style=""font-weight:600;"">о</span>несе (а. п<span style=""font-weight:600;"">о</span>несов, п<span style=""font-weight:600;"">о</span>несе)<br>[Сет 13 - Глаголи]"
"stay, reside, spend time<br>[Set 13 - Verbs]","рест<span style=""font-weight:600;"">о</span>јува<br>[Сет 13 - Глаголи]"
fry<br>[Set 13 - Verbs],"(се) пржи/<span style=""font-weight:600;"">и</span>спржи<br>[Сет 13 - Глаголи]"
"differ, be different<br>[Set 13 - Verbs]","разл<span style=""font-weight:600;"">и</span>кува impf.<br>[Сет 13 - Глаголи]"
remember<br>[Set 13 - Verbs],"се с<span style=""font-weight:600;"">е</span>ќава/се с<span style=""font-weight:600;"">е</span>ти<br>[Сет 13 - Глаголи]"
"descend, go down<br>[Set 13 - Verbs]","сл<span style=""font-weight:600;"">е</span>гува/сл<span style=""font-weight:600;"">е</span>зе (а. сл<span style=""font-weight:600;"">е</span>гов, сл<span style=""font-weight:600;"">е</span>зе)<br>[Сет 13 - Глаголи]"
"advise, counsel<br>[Set 13 - Verbs]","сов<span style=""font-weight:600;"">е</span>тува/посов<span style=""font-weight:600;"">е</span>тува (к<span style=""font-weight:600;"">о</span>му)<br>[Сет 13 - Глаголи]"
"prepare, get ready<br>[Set 13 - Verbs]","се спр<span style=""font-weight:600;"">е</span>ма/се спр<span style=""font-weight:600;"">е</span>ми<br>[Сет 13 - Глаголи]"
flow<br>[Set 13 - Verbs],"т<span style=""font-weight:600;"">е</span>че/<span style=""font-weight:600;"">и</span>стече (а. <span style=""font-weight:600;"">и</span>стеков, <span style=""font-weight:600;"">и</span>стече)<br>[Сет 13 - Глаголи]"
"set off, depart<br>[Set 13 - Verbs]","тргн<span style=""font-weight:600;"">у</span>ва/тргне<br>[Сет 13 - Глаголи]"
while; until<br>[Set 13 - Conjunctions],"д<span style=""font-weight:600;"">о</span>дека (да, не)<br>[Сет 13 - Сврзници]"
until<br>[Set 13 - Conjunctions],"д<span style=""font-weight:600;"">у</span>ри (да, не)<br>[Сет 13 - Сврзници]"
in detail<br>[Set 13 - Adverbs],"д<span style=""font-weight:600;"">е</span>тално<br>[Сет 13 - Прилози]"
upward<br>[Set 13 - Adverbs],"н<span style=""font-weight:600;"">а</span>горе<br>[Сет 13 - Прилози]"
even<br>[Set 13 - Particle],"д<span style=""font-weight:600;"">у</span>ри<br>[Сет 13 - Частица]"
"Before Common Era B.C.E, Before Christ/B.C.<br>[Set 13 - Expressions]","пред н<span style=""font-weight:600;"">а</span>шата <span style=""font-weight:600;"">е</span>ра/п.н.е.<br>[Сет 13 - Изрази]"
"Common Era C.E, Аnno Domini A.D.<br>[Set 13 - Expressions]","од н<span style=""font-weight:600;"">а</span>шата <span style=""font-weight:600;"">е</span>ра/н.е.<br>[Сет 13 - Изрази]"
