"future, next<br>[Set 05 - Adjectives]","<span style=""font-weight:600;"">и</span>д<span style=""text-decoration: underline;"">е</span>н<br>[Сет 05 - Придавки]"
classical<br>[Set 05 - Adjectives],"кл<span style=""font-weight:600;"">а</span>сич<span style=""text-decoration: underline;"">е</span>н<br>[Сет 05 - Придавки]"
"music, musical<br>[Set 05 - Adjectives]",музички<br>[Сет 05 - Придавки]
folk; national<br>[Set 05 - Adjectives],"н<span style=""font-weight:600;"">а</span>род<span style=""text-decoration: underline;"">е</span>н<br>[Сет 05 - Придавки]"
excellent<br>[Set 05 - Adjectives],"<span style=""font-weight:600;"">о</span>длич<span style=""text-decoration: underline;"">е</span>н<br>[Сет 05 - Придавки]"
"various, different<br>[Set 05 - Adjectives]","р<span style=""font-weight:600;"">а</span>з<span style=""text-decoration: underline;"">е</span>н<br>[Сет 05 - Придавки]"
all sorts of<br>[Set 05 - Adjectives],"с<span style=""font-weight:600;"">е</span>как<span style=""text-decoration: underline;"">о</span>в<br>[Сет 05 - Придавки]"
"certain, sure, assured<br>[Set 05 - Adjectives]","с<span style=""font-weight:600;"">и</span>гур<span style=""text-decoration: underline;"">е</span>н<br>[Сет 05 - Придавки]"
"following, next<br>[Set 05 - Adjectives]","сл<span style=""font-weight:600;"">е</span>д<span style=""text-decoration: underline;"">е</span>н<br>[Сет 05 - Придавки]"
similar<br>[Set 05 - Adjectives],"сл<span style=""font-weight:600;"">и</span>ч<span style=""text-decoration: underline;"">е</span>н<br>[Сет 05 - Придавки]"
contemporary<br>[Set 05 - Adjectives],"с<span style=""font-weight:600;"">о</span>времен<br>[Сет 05 - Придавки]"
sport<br>[Set 05 - Adjectives],"сп<span style=""font-weight:600;"">о</span>ртски<br>[Сет 05 - Придавки]"
traditional<br>[Set 05 - Adjectives],"традицион<span style=""font-weight:600;"">а</span>л<span style=""text-decoration: underline;"">е</span>н<br>[Сет 05 - Придавки]"
say<br>[Set 05 - Verbs],"в<span style=""font-weight:600;"">е</span>ли/р<span style=""font-weight:600;"">е</span>че<br>[Сет 05 - Глаголи]"
see<br>[Set 05 - Verbs],"гл<span style=""font-weight:600;"">е</span>да/в<span style=""font-weight:600;"">и</span>ди<br>[Сет 05 - Глаголи]"
give<br>[Set 05 - Verbs],"д<span style=""font-weight:600;"">а</span>ва/д<span style=""font-weight:600;"">а</span>де<br>[Сет 05 - Глаголи]"
come<br>[Set 05 - Verbs],"д<span style=""font-weight:600;"">о</span>аѓа/д<span style=""font-weight:600;"">о</span>јде<br>[Сет 05 - Глаголи]"
dance; play/begin to dance; play<br>[Set 05 - Verbs],"<span style=""font-weight:600;"">и</span>гра/за<span style=""font-weight:600;"">и</span>гра<br>[Сет 05 - Глаголи]"
send<br>[Set 05 - Verbs],"<span style=""font-weight:600;"">и</span>спраќа/<span style=""font-weight:600;"">и</span>спрати<br>[Сет 05 - Глаголи]"
eat<br>[Set 05 - Verbs],"ј<span style=""font-weight:600;"">а</span>де/из<span style=""font-weight:600;"">е</span>де<br>[Сет 05 - Глаголи]"
tell<br>[Set 05 - Verbs],"к<span style=""font-weight:600;"">а</span>жува/к<span style=""font-weight:600;"">а</span>же<br>[Сет 05 - Глаголи]"
buy<br>[Set 05 - Verbs],"к<span style=""font-weight:600;"">у</span>пува/к<span style=""font-weight:600;"">у</span>пи<br>[Сет 05 - Глаголи]"
think<br>[Set 05 - Verbs],"м<span style=""font-weight:600;"">и</span>сли/п<span style=""font-weight:600;"">о</span>мисли<br>[Сет 05 - Глаголи]"
bring<br>[Set 05 - Verbs],"н<span style=""font-weight:600;"">о</span>си; дон<span style=""font-weight:600;"">е</span>сува/д<span style=""font-weight:600;"">о</span>несе<br>[Сет 05 - Глаголи]"
go<br>[Set 05 - Verbs],"<span style=""font-weight:600;"">о</span>ди/<span style=""font-weight:600;"">о</span>тиде<br>[Сет 05 - Глаголи]"
"various, different<br>[Set 05 - Verbs]","се <span style=""font-weight:600;"">о</span>дмора/се <span style=""font-weight:600;"">о</span>дмори<br>[Сет 05 - Глаголи]"
sing/begin to sing<br>[Set 05 - Verbs],"п<span style=""font-weight:600;"">е</span>е/з<span style=""font-weight:600;"">а</span>пее<br>[Сет 05 - Глаголи]"
drink/drink up<br>[Set 05 - Verbs],"п<span style=""font-weight:600;"">и</span>е/<span style=""font-weight:600;"">и</span>спие<br>[Сет 05 - Глаголи]"
write<br>[Set 05 - Verbs],"п<span style=""font-weight:600;"">и</span>шува/<span style=""font-weight:600;"">а</span>пише<br>[Сет 05 - Глаголи]"
show<br>[Set 05 - Verbs],"пок<span style=""font-weight:600;"">а</span>жува/п<span style=""font-weight:600;"">о</span>каже<br>[Сет 05 - Глаголи]"
"do, make<br>[Set 05 - Verbs]","пр<span style=""font-weight:600;"">а</span>ви/н<span style=""font-weight:600;"">а</span>прави<br>[Сет 05 - Глаголи]"
play/start to play an instrument<br>[Set 05 - Verbs],"св<span style=""font-weight:600;"">и</span>ри/з<span style=""font-weight:600;"">а</span>свири (на)<br>[Сет 05 - Глаголи]"
sit/sit for awhile<br>[Set 05 - Verbs],"с<span style=""font-weight:600;"">е</span>ди/п<span style=""font-weight:600;"">о</span>седи<br>[Сет 05 - Глаголи]"
sit down<br>[Set 05 - Verbs],"с<span style=""font-weight:600;"">е</span>днува/с<span style=""font-weight:600;"">е</span>дне<br>[Сет 05 - Глаголи]"
listen<br>[Set 05 - Verbs],"сл<span style=""font-weight:600;"">у</span>ша/сл<span style=""font-weight:600;"">у</span>шне, ч<span style=""font-weight:600;"">у</span>е<br>[Сет 05 - Глаголи]"
be<br>[Set 05 - Verbs],"сум/б<span style=""font-weight:600;"">и</span>де<br>[Сет 05 - Глаголи]"
participate; take part<br>[Set 05 - Verbs],"уч<span style=""font-weight:600;"">е</span>ствува<br>[Сет 05 - Глаголи]"
study/learn<br>[Set 05 - Verbs],"учи/н<span style=""font-weight:600;"">а</span>учи<br>[Сет 05 - Глаголи]"
read<br>[Set 05 - Verbs],"ч<span style=""font-weight:600;"">и</span>та/пр<span style=""font-weight:600;"">о</span>чита<br>[Сет 05 - Глаголи]"
to whom<br>[Set 05 - Pronouns],"к<span style=""font-weight:600;"">о</span>му, му<br>[Сет 05 - Заменки]"
me<br>[Set 05 - Pronouns],"м<span style=""font-weight:600;"">е</span>не, ми<br>[Сет 05 - Заменки]"
"him, to it<br>[Set 05 - Pronouns]","н<span style=""font-weight:600;"">е</span>му, му<br>[Сет 05 - Заменки]"
her<br>[Set 05 - Pronouns],"н<span style=""font-weight:600;"">е</span>јзе, ѝ<br>[Сет 05 - Заменки]"
us<br>[Set 05 - Pronouns],"нам, ни<br>[Сет 05 - Заменки]"
to you (plural/formal)<br>[Set 05 - Pronouns],"вам, ви<br>[Сет 05 - Заменки]"
them<br>[Set 05 - Pronouns],"ним, им<br>[Сет 05 - Заменки]"
everything<br>[Set 05 - Pronouns],сѐ<br>[Сет 05 - Заменки]
to oneself (reflexive)<br>[Set 05 - Pronouns],"с<span style=""font-weight:600;"">е</span>бе (си), си<br>[Сет 05 - Заменки]"
everyone<br>[Set 05 - Pronouns],"с<span style=""font-weight:600;"">и</span>те<br>[Сет 05 - Заменки]"
to you (singular)<br>[Set 05 - Pronouns],"т<span style=""font-weight:600;"">е</span>бе, ти<br>[Сет 05 - Заменки]"
together<br>[Set 05 - Adverbs],"з<span style=""font-weight:600;"">а</span>едно<br>[Сет 05 - Прилози]"
again<br>[Set 05 - Adverbs],пак<br>[Сет 05 - Прилози]
"more, greater; a number of<br>[Set 05 - Adverbs]","п<span style=""font-weight:600;"">о</span>веќе<br>[Сет 05 - Прилози]"
better<br>[Set 05 - Adverbs],"п<span style=""font-weight:600;"">о</span>добро<br>[Сет 05 - Прилози]"
afterwards<br>[Set 05 - Adverbs],"п<span style=""font-weight:600;"">о</span>сле<br>[Сет 05 - Прилози]"
later<br>[Set 05 - Adverbs],"п<span style=""font-weight:600;"">о</span>тоа<br>[Сет 05 - Прилози]"
more often; frequently<br>[Set 05 - Adverbs],"п<span style=""font-weight:600;"">о</span>често<br>[Сет 05 - Прилози]"
everywhere<br>[Set 05 - Adverbs],"с<span style=""font-weight:600;"">е</span>каде<br>[Сет 05 - Прилози]"
super; excellent<br>[Set 05 - Adverbs],"с<span style=""font-weight:600;"">у</span>пер (invariant)<br>[Сет 05 - Прилози]"
so; like so; thus<br>[Set 05 - Adverbs],"т<span style=""font-weight:600;"">а</span>ка<br>[Сет 05 - Прилози]"
that<br>[Set 05 - Conjunctions],"д<span style=""font-weight:600;"">е</span>ка<br>[Сет 05 - Сврзници]"
however<br>[Set 05 - Conjunctions],"м<span style=""font-weight:600;"">е</span>ѓутоа<br>[Сет 05 - Сврзници]"
but also; and even<br>[Set 05 - Conjunctions],"т<span style=""font-weight:600;"">у</span>ку и<br>[Сет 05 - Сврзници]"
come on!<br>[Set 05 - Other words],"<span style=""font-weight:600;"">а</span>јде<br>[Сет 05 - Други зборови]"
future/modal particle<br>[Set 05 - Other words],ќе<br>[Сет 05 - Други зборови]
